transaction_id,customer_id,amount,payment_method,transaction_status,failure_reason,retry_count,previous_success_rate,customer_value,checkout_duration,days_overdue,revenue_at_risk,recovered
TX04001,CUST0559,38811.53,Card,Success,Timeout,0,0.5,Low,328.5,28,0.0,1
TX04002,CUST0159,22645.16,Card,Overdue,Timeout,1,0.35,Low,236.2,21,22645.16,0
TX04003,CUST0489,37729.78,NetBanking,Overdue,Insufficient_Funds,3,0.85,High,250.4,29,37729.78,1
TX04004,CUST0686,47790.85,Wallet,Failed,Authentication_Failed,3,0.68,Low,265.5,17,47790.85,0
TX04005,CUST1266,38650.06,Card,Subscription_Failed,Timeout,1,0.49,Medium,215.8,16,38650.06,0
TX04006,CUST0794,42150.09,Card,Subscription_Failed,Insufficient_Funds,3,0.56,Low,422.5,11,42150.09,0
TX04007,CUST0005,38078.21,Wallet,Success,Timeout,0,0.86,Medium,84.0,19,0.0,1
TX04008,CUST0361,8576.91,Wallet,Failed,Authentication_Failed,2,0.47,High,580.8,23,8576.91,1
TX04009,CUST0459,41711.99,Card,Success,Insufficient_Funds,1,0.27,Low,469.6,21,0.0,1
TX04010,CUST0248,9916.42,NetBanking,Success,Timeout,0,0.93,Low,185.9,11,0.0,1
TX04011,CUST0946,44652.04,NetBanking,Success,Network_Error,1,0.51,Low,35.1,4,0.0,1
TX04012,CUST0422,23040.76,NetBanking,Success,Authentication_Failed,2,0.48,Low,429.7,0,0.0,1
TX04013,CUST0015,33913.44,UPI,Failed,Timeout,0,0.36,Low,443.3,18,33913.44,0
TX04014,CUST0736,24962.59,Wallet,Success,Bank_Decline,0,0.92,Medium,578.5,29,0.0,1
TX04015,CUST1146,4880.75,Card,Subscription_Failed,Insufficient_Funds,2,0.37,Low,159.7,6,4880.75,0
TX04016,CUST0277,14677.97,UPI,Success,Timeout,2,0.71,Low,58.8,14,0.0,1
TX04017,CUST0453,49189.85,NetBanking,Success,Authentication_Failed,3,0.9,Low,549.9,13,0.0,1
TX04018,CUST1414,48043.59,UPI,Abandoned,Authentication_Failed,0,0.23,Medium,162.6,25,48043.59,0
TX04019,CUST1318,16160.25,Card,Failed,Bank_Decline,2,0.86,Low,435.7,2,16160.25,0
TX04020,CUST0598,49815.58,Card,Success,Bank_Decline,2,0.53,Medium,45.8,4,0.0,1
TX04021,CUST0446,42308.45,Wallet,Success,None,0,0.73,High,458.7,30,0.0,1
TX04022,CUST0210,30625.78,NetBanking,Success,None,3,0.5,Low,84.9,5,0.0,1
TX04023,CUST0714,2198.21,NetBanking,Overdue,Timeout,1,0.76,Low,420.4,24,2198.21,0
TX04024,CUST0302,45092.05,UPI,Failed,Network_Error,3,0.4,Medium,324.1,10,45092.05,0
TX04025,CUST1247,27959.98,NetBanking,Success,Authentication_Failed,2,0.22,Low,573.7,18,0.0,1
TX04026,CUST0003,43450.11,UPI,Success,Network_Error,1,0.96,Low,31.8,30,0.0,1
TX04027,CUST0990,41754.57,Card,Subscription_Failed,Network_Error,1,0.21,Medium,182.3,21,41754.57,0
TX04028,CUST1117,41683.71,Card,Failed,Timeout,3,0.86,Low,51.0,26,41683.71,0
TX04029,CUST0520,34969.06,Card,Subscription_Failed,Insufficient_Funds,1,0.34,Low,528.7,1,34969.06,0
TX04030,CUST1452,14712.47,Card,Success,Insufficient_Funds,2,0.51,High,360.4,24,0.0,1
TX04031,CUST0493,16940.78,Card,Subscription_Failed,Insufficient_Funds,0,0.86,Low,325.6,11,16940.78,0
TX04032,CUST1259,15561.77,UPI,Abandoned,Bank_Decline,0,0.36,High,87.6,24,15561.77,0
TX04033,CUST0620,1198.29,Card,Failed,Authentication_Failed,0,0.89,Low,298.5,22,1198.29,0
TX04034,CUST1185,29211.93,UPI,Success,Bank_Decline,3,0.6,Medium,245.2,13,0.0,1
TX04035,CUST0331,35001.92,Card,Subscription_Failed,Authentication_Failed,0,0.49,Medium,196.3,26,35001.92,0
TX04036,CUST0333,42722.53,UPI,Failed,None,0,0.73,Low,465.6,8,42722.53,1
TX04037,CUST0050,7180.24,UPI,Subscription_Failed,Authentication_Failed,0,0.47,Medium,46.2,19,7180.24,1
TX04038,CUST0863,27300.32,UPI,Success,Authentication_Failed,1,0.48,High,391.5,15,0.0,1
TX04039,CUST0272,598.81,NetBanking,Success,Timeout,1,0.79,Low,495.6,25,0.0,1
TX04040,CUST0580,4935.66,UPI,Success,Insufficient_Funds,1,0.45,Medium,545.3,16,0.0,1
TX04041,CUST1276,2899.74,UPI,Success,Bank_Decline,2,0.36,Low,450.1,16,0.0,1
TX04042,CUST0560,36328.81,Card,Success,None,2,0.85,Medium,176.6,1,0.0,1
TX04043,CUST0696,4236.77,UPI,Success,Bank_Decline,2,0.84,Medium,364.3,9,0.0,1
TX04044,CUST1114,35879.36,UPI,Success,Timeout,0,0.6,Low,93.4,29,0.0,1
TX04045,CUST0446,12631.31,Wallet,Subscription_Failed,Authentication_Failed,1,0.62,Low,79.1,10,12631.31,0
TX04046,CUST1017,43910.11,NetBanking,Success,None,2,0.76,Low,386.8,2,0.0,1
TX04047,CUST1356,40694.87,Wallet,Success,Insufficient_Funds,3,0.61,High,512.2,29,0.0,1
TX04048,CUST1163,47899.94,Card,Subscription_Failed,Network_Error,1,0.53,Low,49.7,1,47899.94,0
TX04049,CUST0357,44211.35,NetBanking,Failed,Network_Error,0,1.0,Medium,72.5,3,44211.35,0
TX04050,CUST0274,46679.81,NetBanking,Failed,Timeout,1,0.32,Low,343.7,7,46679.81,1
TX04051,CUST1043,42965.37,Wallet,Success,Insufficient_Funds,0,0.67,Medium,138.7,18,0.0,1
TX04052,CUST0311,34730.42,NetBanking,Success,Network_Error,2,0.91,Medium,371.0,19,0.0,1
TX04053,CUST0870,8678.91,Wallet,Success,Network_Error,0,0.75,Medium,136.6,17,0.0,1
TX04054,CUST0886,13731.03,UPI,Success,None,0,0.9,High,78.7,0,0.0,1
TX04055,CUST0154,10793.8,Wallet,Overdue,None,3,0.47,Low,331.9,29,10793.8,0
TX04056,CUST1414,30258.57,NetBanking,Failed,Bank_Decline,1,0.42,Low,518.7,23,30258.57,0
TX04057,CUST1284,25280.27,NetBanking,Success,Insufficient_Funds,0,0.88,High,414.2,22,0.0,1
TX04058,CUST0620,43380.58,Card,Abandoned,Network_Error,3,0.52,Low,493.0,25,43380.58,0
TX04059,CUST0883,47643.11,Card,Success,None,3,0.77,Medium,167.1,1,0.0,1
TX04060,CUST0797,20362.02,Card,Success,None,3,0.32,Medium,532.7,7,0.0,1
TX04061,CUST0125,25416.26,Card,Subscription_Failed,None,2,0.8,Medium,232.5,28,25416.26,0
TX04062,CUST1378,48581.51,NetBanking,Success,Bank_Decline,2,0.64,Low,512.9,9,0.0,1
TX04063,CUST1297,13956.7,Card,Subscription_Failed,Insufficient_Funds,0,0.41,Low,288.0,18,13956.7,0
TX04064,CUST0619,39661.06,Wallet,Success,Authentication_Failed,1,0.6,Medium,168.0,6,0.0,1
TX04065,CUST0245,11416.95,UPI,Abandoned,None,2,0.76,Low,163.6,16,11416.95,0
TX04066,CUST0848,34136.71,NetBanking,Success,Insufficient_Funds,2,0.21,Medium,344.9,27,0.0,1
TX04067,CUST0450,12830.06,Card,Success,Timeout,0,0.71,Low,56.6,28,0.0,1
TX04068,CUST0930,44209.92,NetBanking,Failed,Bank_Decline,0,0.63,Low,558.7,30,44209.92,0
TX04069,CUST1271,28161.6,Card,Overdue,Authentication_Failed,2,0.38,Low,170.2,29,28161.6,0
TX04070,CUST0520,9459.5,NetBanking,Abandoned,None,0,0.8,High,208.0,2,9459.5,0
TX04071,CUST1165,11373.58,Card,Failed,None,3,0.44,Medium,147.6,24,11373.58,0
TX04072,CUST0362,24793.69,UPI,Overdue,Bank_Decline,0,0.42,Medium,11.8,14,24793.69,0
TX04073,CUST0008,48087.78,Card,Success,Bank_Decline,3,0.58,High,418.6,3,0.0,1
TX04074,CUST0478,38528.18,Wallet,Success,Network_Error,2,0.74,Medium,358.4,16,0.0,1
TX04075,CUST1376,24517.82,NetBanking,Success,None,1,0.94,High,487.7,10,0.0,1
TX04076,CUST0495,17018.41,NetBanking,Failed,Insufficient_Funds,3,0.31,Low,34.2,29,17018.41,0
TX04077,CUST0833,27553.57,Wallet,Subscription_Failed,Bank_Decline,1,0.52,Medium,557.9,5,27553.57,0
TX04078,CUST1451,37468.37,Wallet,Failed,Bank_Decline,2,0.25,Low,205.2,16,37468.37,0
TX04079,CUST1063,39239.64,UPI,Subscription_Failed,Timeout,0,0.81,Medium,548.7,9,39239.64,0
TX04080,CUST0593,16365.52,NetBanking,Failed,Timeout,3,0.56,High,73.2,0,16365.52,0
TX04081,CUST0187,36113.73,UPI,Success,Timeout,3,0.77,Low,448.9,17,0.0,1
TX04082,CUST0754,32957.88,NetBanking,Success,Bank_Decline,2,0.46,Low,351.8,30,0.0,1
TX04083,CUST0093,47963.79,NetBanking,Subscription_Failed,Authentication_Failed,2,0.88,Medium,221.3,13,47963.79,1
TX04084,CUST0086,46568.3,UPI,Success,Insufficient_Funds,0,0.63,Low,56.7,18,0.0,1
TX04085,CUST1068,39511.09,NetBanking,Success,Bank_Decline,1,0.95,Medium,366.8,28,0.0,1
TX04086,CUST0137,36225.06,NetBanking,Success,Network_Error,3,0.26,Low,25.6,17,0.0,1
TX04087,CUST0421,13847.27,UPI,Success,None,1,0.61,High,305.8,23,0.0,1
TX04088,CUST0074,42329.07,Card,Failed,Authentication_Failed,3,0.81,Low,366.5,21,42329.07,0
TX04089,CUST1180,21489.78,UPI,Success,Authentication_Failed,3,0.68,Medium,442.2,30,0.0,1
TX04090,CUST1279,13757.58,NetBanking,Subscription_Failed,Insufficient_Funds,0,0.22,Low,594.9,0,13757.58,0
TX04091,CUST0171,19331.21,Wallet,Success,Authentication_Failed,3,0.98,Low,163.5,21,0.0,1
TX04092,CUST0170,41829.59,Card,Failed,Insufficient_Funds,3,0.44,Low,200.2,0,41829.59,0
TX04093,CUST0872,7601.93,Wallet,Failed,Authentication_Failed,2,0.4,Low,211.3,8,7601.93,0
TX04094,CUST0322,22916.71,Card,Failed,None,0,0.59,Low,441.6,13,22916.71,0
TX04095,CUST0456,24719.41,Wallet,Subscription_Failed,Insufficient_Funds,2,0.63,High,559.8,2,24719.41,0
TX04096,CUST0944,2024.16,Card,Success,Timeout,3,0.81,Low,584.9,11,0.0,1
TX04097,CUST0790,9948.15,UPI,Success,Timeout,0,0.51,Medium,568.0,16,0.0,1
TX04098,CUST0613,41371.77,Card,Success,Authentication_Failed,3,0.55,Low,528.8,16,0.0,1
TX04099,CUST1179,41572.22,Card,Subscription_Failed,Authentication_Failed,0,0.63,Medium,594.7,1,41572.22,0
TX04100,CUST0889,14762.27,Card,Overdue,Insufficient_Funds,1,0.52,Low,231.8,28,14762.27,1
TX04101,CUST0349,43769.88,NetBanking,Success,Insufficient_Funds,1,0.93,Medium,569.5,5,0.0,1
TX04102,CUST1475,38634.79,Wallet,Failed,None,0,0.88,Medium,459.0,0,38634.79,1
TX04103,CUST1197,21011.79,UPI,Success,Bank_Decline,3,0.56,Low,109.4,22,0.0,1
TX04104,CUST0010,37470.64,Wallet,Success,Timeout,0,0.2,Low,36.8,26,0.0,1
TX04105,CUST0740,48074.46,Wallet,Failed,Bank_Decline,3,0.92,Low,136.5,11,48074.46,1
TX04106,CUST1289,23056.69,UPI,Success,Bank_Decline,1,0.3,Low,469.5,3,0.0,1
TX04107,CUST1462,12073.67,NetBanking,Success,Network_Error,3,0.4,Low,382.7,22,0.0,1
TX04108,CUST1271,47102.46,Card,Failed,Insufficient_Funds,2,0.32,Low,142.4,15,47102.46,0
TX04109,CUST0667,30266.47,NetBanking,Abandoned,Network_Error,1,0.34,Medium,447.7,19,30266.47,0
TX04110,CUST0546,5442.21,NetBanking,Success,Network_Error,2,0.84,Low,93.4,10,0.0,1
TX04111,CUST0129,28719.6,Card,Failed,Bank_Decline,1,0.66,Low,494.9,19,28719.6,0
TX04112,CUST0601,25128.93,Wallet,Success,Network_Error,1,0.96,Low,478.6,29,0.0,1
TX04113,CUST0605,42808.33,Card,Success,None,2,0.39,Medium,583.8,19,0.0,1
TX04114,CUST0327,26628.62,UPI,Abandoned,Insufficient_Funds,0,0.59,Low,98.7,25,26628.62,0
TX04115,CUST0980,12910.58,Card,Success,Bank_Decline,3,0.98,Medium,544.9,27,0.0,1
TX04116,CUST0404,33847.07,Wallet,Success,Insufficient_Funds,1,0.86,Medium,211.3,9,0.0,1
TX04117,CUST0629,27220.26,NetBanking,Success,None,3,0.78,Medium,255.5,7,0.0,1
TX04118,CUST1383,11805.62,NetBanking,Subscription_Failed,Authentication_Failed,1,0.35,Low,286.4,1,11805.62,0
TX04119,CUST0718,28766.67,Card,Success,Network_Error,3,0.82,Medium,379.9,7,0.0,1
TX04120,CUST1041,41112.47,UPI,Success,Bank_Decline,1,0.48,Low,596.9,25,0.0,1
TX04121,CUST0274,1622.83,Wallet,Success,Timeout,0,0.62,High,364.0,26,0.0,1
TX04122,CUST0685,31616.38,NetBanking,Success,Insufficient_Funds,1,0.69,Medium,556.8,0,0.0,1
TX04123,CUST0116,17609.34,Card,Failed,None,0,0.69,Low,160.5,28,17609.34,0
TX04124,CUST0861,14775.04,UPI,Success,Network_Error,1,0.78,High,245.1,22,0.0,1
TX04125,CUST0693,19750.87,UPI,Abandoned,Insufficient_Funds,3,0.73,Medium,307.7,6,19750.87,0
TX04126,CUST1115,17232.73,NetBanking,Abandoned,None,2,0.25,Low,200.5,21,17232.73,1
TX04127,CUST1106,41645.51,NetBanking,Failed,Insufficient_Funds,1,0.57,Low,586.4,13,41645.51,0
TX04128,CUST0324,13884.93,Wallet,Success,Authentication_Failed,1,0.73,Medium,438.2,3,0.0,1
TX04129,CUST0961,36711.02,UPI,Success,None,0,0.44,High,292.5,20,0.0,1
TX04130,CUST0114,4884.18,Wallet,Success,Insufficient_Funds,3,0.45,High,453.3,16,0.0,1
TX04131,CUST1082,47579.54,UPI,Success,Authentication_Failed,0,0.3,Medium,285.8,1,0.0,1
TX04132,CUST0154,31191.37,UPI,Success,Authentication_Failed,3,0.53,Low,20.2,25,0.0,1
TX04133,CUST1428,35394.59,Card,Failed,Authentication_Failed,3,0.99,Medium,330.5,22,35394.59,0
TX04134,CUST1290,15042.36,NetBanking,Success,Network_Error,0,0.43,Medium,378.9,1,0.0,1
TX04135,CUST0315,20722.41,UPI,Success,None,2,0.63,Low,588.9,7,0.0,1
TX04136,CUST1065,11344.16,Wallet,Success,Insufficient_Funds,3,0.79,Low,34.1,6,0.0,1
TX04137,CUST0105,46640.3,NetBanking,Success,Insufficient_Funds,2,0.21,Medium,312.1,25,0.0,1
TX04138,CUST1217,24507.6,Wallet,Subscription_Failed,None,0,0.92,High,67.9,7,24507.6,1
TX04139,CUST1425,31596.32,NetBanking,Success,Authentication_Failed,2,0.51,Medium,97.9,19,0.0,1
TX04140,CUST1302,36766.75,NetBanking,Subscription_Failed,Insufficient_Funds,3,0.9,Low,370.2,16,36766.75,0
TX04141,CUST0354,18681.08,UPI,Failed,Insufficient_Funds,0,0.23,Low,146.6,22,18681.08,0
TX04142,CUST1016,36061.06,Card,Subscription_Failed,Authentication_Failed,2,0.32,High,452.0,16,36061.06,0
TX04143,CUST0733,33864.43,UPI,Success,Timeout,0,0.46,Medium,313.4,30,0.0,1
TX04144,CUST0709,35341.83,NetBanking,Subscription_Failed,Timeout,0,0.48,Low,138.7,6,35341.83,0
TX04145,CUST1280,24563.65,UPI,Success,Authentication_Failed,2,0.88,Medium,301.3,24,0.0,1
TX04146,CUST0651,19270.28,UPI,Failed,Network_Error,3,0.21,High,10.5,4,19270.28,0
TX04147,CUST0824,11259.69,NetBanking,Success,Insufficient_Funds,3,0.71,High,519.0,29,0.0,1
TX04148,CUST0947,41266.39,NetBanking,Success,Insufficient_Funds,3,0.31,Medium,17.5,14,0.0,1
TX04149,CUST0661,30495.83,UPI,Failed,Timeout,3,0.86,Low,14.1,1,30495.83,0
TX04150,CUST0099,22328.74,UPI,Failed,Authentication_Failed,1,0.82,Medium,370.8,10,22328.74,1
TX04151,CUST0588,47211.0,UPI,Success,None,0,0.6,Low,584.4,29,0.0,1
TX04152,CUST0282,2582.37,Wallet,Success,None,0,0.37,High,515.0,16,0.0,1
TX04153,CUST0403,42538.56,UPI,Failed,Network_Error,1,0.71,Low,158.7,23,42538.56,0
TX04154,CUST1133,49879.61,Wallet,Success,Authentication_Failed,0,0.33,Medium,126.0,12,0.0,1
TX04155,CUST0700,44369.72,Card,Success,Timeout,0,0.35,Medium,379.4,3,0.0,1
TX04156,CUST0199,40559.74,Wallet,Overdue,Timeout,2,0.7,Medium,495.4,23,40559.74,0
TX04157,CUST1327,18840.44,UPI,Overdue,Insufficient_Funds,1,0.99,Medium,223.6,17,18840.44,0
TX04158,CUST0327,11719.45,Card,Subscription_Failed,Bank_Decline,0,0.91,Low,265.1,28,11719.45,1
TX04159,CUST0154,36795.56,Wallet,Subscription_Failed,Network_Error,0,0.67,Medium,78.1,13,36795.56,0
TX04160,CUST0552,15367.85,Wallet,Success,Network_Error,1,0.63,Low,100.2,18,0.0,1
TX04161,CUST0405,8966.78,NetBanking,Overdue,Bank_Decline,1,1.0,Low,345.3,2,8966.78,0
TX04162,CUST0462,39368.99,Card,Success,None,2,0.64,High,70.6,3,0.0,1
TX04163,CUST0132,15764.67,NetBanking,Success,None,2,0.54,Medium,129.2,24,0.0,1
TX04164,CUST0791,45739.2,Card,Abandoned,None,3,0.93,Medium,148.5,8,45739.2,0
TX04165,CUST0874,42063.51,Wallet,Success,Timeout,3,0.39,Medium,271.9,20,0.0,1
TX04166,CUST0084,42412.49,NetBanking,Success,Authentication_Failed,2,0.28,Medium,36.9,22,0.0,1
TX04167,CUST1423,38624.17,UPI,Success,Network_Error,0,0.71,Medium,304.9,13,0.0,1
TX04168,CUST0754,44067.89,Wallet,Success,Bank_Decline,1,0.28,Medium,557.9,28,0.0,1
TX04169,CUST0628,40326.2,Card,Failed,Insufficient_Funds,2,0.5,High,24.4,29,40326.2,0
TX04170,CUST1133,30205.07,Card,Success,Insufficient_Funds,3,0.54,Low,382.3,24,0.0,1
TX04171,CUST0221,14931.97,NetBanking,Success,Timeout,1,0.64,Medium,503.1,16,0.0,1
TX04172,CUST0553,44432.82,NetBanking,Success,Network_Error,3,0.99,Medium,194.4,28,0.0,1
TX04173,CUST1392,42062.06,Card,Success,Authentication_Failed,0,0.38,Low,87.6,1,0.0,1
TX04174,CUST1171,23749.39,Wallet,Success,Network_Error,0,0.5,Low,35.6,13,0.0,1
TX04175,CUST0112,2146.12,NetBanking,Subscription_Failed,None,3,0.31,High,389.9,21,2146.12,0
TX04176,CUST0615,31999.48,UPI,Success,Insufficient_Funds,1,0.69,Low,335.8,15,0.0,1
TX04177,CUST0924,2719.72,Card,Subscription_Failed,Network_Error,3,0.78,Low,145.3,18,2719.72,0
TX04178,CUST0475,46328.74,UPI,Success,Insufficient_Funds,1,0.59,Low,500.7,15,0.0,1
TX04179,CUST0836,48089.24,Card,Success,Bank_Decline,2,0.4,Low,443.9,10,0.0,1
TX04180,CUST0271,9636.61,UPI,Success,Bank_Decline,3,0.7,High,173.1,27,0.0,1
TX04181,CUST0421,33884.19,Wallet,Success,Insufficient_Funds,3,0.63,Low,454.5,26,0.0,1
TX04182,CUST0707,4795.0,Card,Success,Authentication_Failed,1,0.34,Low,154.5,13,0.0,1
TX04183,CUST1391,36529.94,Wallet,Success,Authentication_Failed,2,0.52,Medium,408.4,6,0.0,1
TX04184,CUST1304,17494.93,NetBanking,Success,Network_Error,1,0.55,Low,79.9,4,0.0,1
TX04185,CUST1307,34116.3,Card,Success,Insufficient_Funds,1,0.99,Medium,418.4,25,0.0,1
TX04186,CUST0040,18769.25,Wallet,Failed,Timeout,3,0.88,Medium,150.9,7,18769.25,0
TX04187,CUST0189,7449.26,UPI,Overdue,Authentication_Failed,3,0.79,Medium,347.8,28,7449.26,0
TX04188,CUST1188,20424.28,Wallet,Success,Authentication_Failed,1,0.91,Medium,111.8,16,0.0,1
TX04189,CUST0994,5811.14,Card,Failed,None,0,0.79,Low,438.3,29,5811.14,0
TX04190,CUST0536,28928.79,Wallet,Abandoned,Bank_Decline,0,0.92,Low,45.9,24,28928.79,0
TX04191,CUST1028,2239.39,UPI,Success,Authentication_Failed,0,0.24,Low,107.6,13,0.0,1
TX04192,CUST0290,26460.52,UPI,Subscription_Failed,Authentication_Failed,3,0.56,Low,118.6,26,26460.52,0
TX04193,CUST0433,44341.16,UPI,Overdue,None,3,0.8,Medium,34.4,9,44341.16,0
TX04194,CUST0471,41926.09,NetBanking,Success,Authentication_Failed,2,0.67,Low,449.6,21,0.0,1
TX04195,CUST1205,44162.53,Card,Failed,None,3,0.34,Medium,588.8,11,44162.53,0
TX04196,CUST1272,46118.03,UPI,Failed,Insufficient_Funds,2,0.47,Low,469.3,4,46118.03,0
TX04197,CUST0628,5405.49,NetBanking,Success,Insufficient_Funds,3,0.45,Low,517.8,7,0.0,1
TX04198,CUST0279,6611.61,UPI,Success,Bank_Decline,0,0.41,Low,13.5,27,0.0,1
TX04199,CUST0877,27938.94,Wallet,Overdue,Network_Error,0,0.47,Low,79.5,11,27938.94,1
TX04200,CUST0581,44719.84,Card,Abandoned,None,1,0.61,Medium,339.8,3,44719.84,0
TX04201,CUST0863,48722.6,Wallet,Success,Authentication_Failed,1,0.88,Medium,586.9,27,0.0,1
TX04202,CUST0254,2503.84,NetBanking,Success,Network_Error,2,0.79,Medium,399.8,12,0.0,1
TX04203,CUST0181,17917.55,Wallet,Subscription_Failed,Insufficient_Funds,2,0.87,High,230.7,24,17917.55,0
TX04204,CUST0681,10802.13,Wallet,Success,Authentication_Failed,1,0.91,Medium,96.2,20,0.0,1
TX04205,CUST0825,37847.1,UPI,Failed,Network_Error,2,0.53,Medium,100.2,16,37847.1,1
TX04206,CUST0700,32081.65,Wallet,Success,None,3,0.48,Low,224.0,23,0.0,1
TX04207,CUST0566,6170.42,UPI,Success,None,0,0.25,Low,431.1,24,0.0,1
TX04208,CUST1350,24279.4,UPI,Success,Network_Error,1,0.94,Medium,28.8,20,0.0,1
TX04209,CUST1381,34334.94,Card,Success,None,1,0.25,Low,512.8,28,0.0,1
TX04210,CUST0680,38994.47,NetBanking,Success,Timeout,3,0.79,Low,565.5,4,0.0,1
TX04211,CUST0391,1198.62,NetBanking,Failed,Insufficient_Funds,2,0.5,Low,534.4,5,1198.62,0
TX04212,CUST1109,44545.38,NetBanking,Failed,Bank_Decline,1,0.96,Low,548.7,8,44545.38,0
TX04213,CUST1341,28550.21,UPI,Success,Bank_Decline,1,0.54,Medium,19.1,4,0.0,1
TX04214,CUST0212,40633.07,NetBanking,Abandoned,Timeout,3,0.85,Low,586.9,1,40633.07,0
TX04215,CUST0384,40435.31,UPI,Success,Network_Error,0,0.43,Low,226.2,2,0.0,1
TX04216,CUST0342,9654.66,Card,Success,None,1,0.44,Low,522.9,10,0.0,1
TX04217,CUST0844,5686.57,NetBanking,Success,Timeout,1,0.68,Medium,120.2,9,0.0,1
TX04218,CUST1062,36120.11,UPI,Success,Timeout,3,1.0,Medium,273.5,2,0.0,1
TX04219,CUST0420,7990.06,NetBanking,Overdue,None,1,0.61,Low,36.1,8,7990.06,0
TX04220,CUST0751,42526.89,NetBanking,Failed,Insufficient_Funds,1,0.95,Medium,33.6,7,42526.89,1
TX04221,CUST1193,36364.24,Card,Success,None,0,0.83,Low,566.5,15,0.0,1
TX04222,CUST1367,42122.9,Wallet,Abandoned,None,1,0.84,Medium,488.3,28,42122.9,0
TX04223,CUST0306,15090.83,NetBanking,Success,Authentication_Failed,3,0.55,Medium,322.6,28,0.0,1
TX04224,CUST0702,15966.58,Card,Success,Network_Error,0,0.51,High,320.0,30,0.0,1
TX04225,CUST0869,33626.83,NetBanking,Success,Bank_Decline,0,0.35,Low,451.8,21,0.0,1
TX04226,CUST0537,1766.01,NetBanking,Abandoned,Bank_Decline,0,0.97,Low,211.6,20,1766.01,1
TX04227,CUST1136,36379.54,NetBanking,Success,Timeout,2,0.97,Low,459.5,25,0.0,1
TX04228,CUST1435,41822.0,NetBanking,Subscription_Failed,Timeout,3,0.8,Low,296.2,1,41822.0,0
TX04229,CUST0206,20875.15,Wallet,Success,Timeout,2,0.44,Low,386.4,24,0.0,1
TX04230,CUST1209,38290.97,Wallet,Success,Network_Error,1,0.4,Low,579.2,9,0.0,1
TX04231,CUST1406,8895.62,NetBanking,Overdue,Timeout,0,0.99,Low,288.1,23,8895.62,1
TX04232,CUST0496,16248.57,NetBanking,Success,Timeout,2,0.25,High,256.9,13,0.0,1
TX04233,CUST1403,48720.39,Card,Abandoned,Authentication_Failed,1,0.87,Low,544.4,4,48720.39,0
TX04234,CUST1071,49319.14,Card,Abandoned,Network_Error,2,0.48,High,542.5,21,49319.14,0
TX04235,CUST0504,25727.73,UPI,Subscription_Failed,Insufficient_Funds,0,0.54,Medium,595.5,30,25727.73,0
TX04236,CUST1046,46726.64,Wallet,Success,Insufficient_Funds,1,0.87,High,335.0,24,0.0,1
TX04237,CUST0213,26231.99,NetBanking,Success,None,0,0.27,High,213.1,0,0.0,1
TX04238,CUST0310,14721.09,Wallet,Abandoned,Authentication_Failed,0,0.48,Medium,151.8,12,14721.09,0
TX04239,CUST0661,13491.58,Card,Failed,Bank_Decline,2,0.96,Medium,30.1,3,13491.58,0
TX04240,CUST0753,46489.38,Wallet,Failed,None,3,0.76,Low,438.8,20,46489.38,0
TX04241,CUST0272,8787.83,Wallet,Success,Insufficient_Funds,1,0.8,Medium,147.8,8,0.0,1
TX04242,CUST0938,29065.7,NetBanking,Success,Network_Error,1,0.81,High,367.9,15,0.0,1
TX04243,CUST1226,27865.15,NetBanking,Success,Bank_Decline,3,0.25,Low,550.8,27,0.0,1
TX04244,CUST0032,37033.16,Card,Success,Timeout,1,0.36,Low,570.6,20,0.0,1
TX04245,CUST0443,25062.3,NetBanking,Success,Network_Error,2,0.59,Medium,12.6,20,0.0,1
TX04246,CUST0162,13759.83,Card,Success,Bank_Decline,1,0.49,Medium,197.1,27,0.0,1
TX04247,CUST0767,8635.95,Card,Success,Insufficient_Funds,2,0.53,Medium,504.1,27,0.0,1
TX04248,CUST0254,31116.78,UPI,Abandoned,None,1,0.83,Low,326.5,18,31116.78,0
TX04249,CUST0521,36005.74,UPI,Failed,Timeout,2,0.21,Medium,486.4,23,36005.74,1
TX04250,CUST0977,28562.16,UPI,Success,Timeout,3,0.73,Low,513.5,13,0.0,1
TX04251,CUST0010,36969.89,Wallet,Success,Network_Error,1,0.2,High,271.1,22,0.0,1
TX04252,CUST0726,7247.76,UPI,Failed,None,2,0.25,Low,221.8,23,7247.76,0
TX04253,CUST0505,44147.02,NetBanking,Success,Timeout,0,0.53,Medium,278.7,19,0.0,1
TX04254,CUST0785,29203.3,NetBanking,Abandoned,Bank_Decline,0,0.87,Low,395.1,7,29203.3,1
TX04255,CUST0436,6516.83,UPI,Abandoned,Authentication_Failed,0,0.32,Low,226.6,9,6516.83,0
TX04256,CUST1135,23203.88,Wallet,Subscription_Failed,Insufficient_Funds,1,0.64,Low,467.2,19,23203.88,0
TX04257,CUST0153,42270.63,Card,Failed,Network_Error,2,0.74,Low,543.4,0,42270.63,1
TX04258,CUST0917,44898.6,Wallet,Success,None,0,0.38,Medium,176.6,30,0.0,1
TX04259,CUST0869,13379.55,Wallet,Failed,Authentication_Failed,1,0.61,Low,579.3,19,13379.55,0
TX04260,CUST1126,35621.04,Card,Success,Authentication_Failed,2,0.93,Low,377.4,4,0.0,1
TX04261,CUST0753,5179.27,Card,Success,Network_Error,0,0.61,Low,528.1,25,0.0,1
