timestamp,transaction_id,amount,recovery_probability,recommended_action,execution_status,message,recovered_amount,razorpay_order_id,payment_link_id
2026-09-02T11:26:09.749522,TX03975,34457.92,0.1635,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.782147,TX03977,15083.39,0.0773,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.813296,TX03980,30889.45,0.3213,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.838359,TX03981,22304.03,0.2467,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.869907,TX03982,9563.18,0.527,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.893243,TX03985,27804.18,0.0847,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.915860,TX03991,10963.07,0.1356,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.935719,TX03992,9333.59,0.0729,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.953603,TX03994,40914.75,0.2473,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.967471,TX03995,42178.91,0.1197,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:09.982031,TX03996,26118.71,0.0736,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.002473,TX03997,43068.38,0.1594,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.021825,TX03998,471.1,0.0695,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.039945,TX04002,22645.16,0.0667,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.055064,TX04003,37729.78,0.5386,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.068400,TX04004,47790.85,0.0416,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.082573,TX04005,38650.06,0.0662,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.100325,TX04006,42150.09,0.0217,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.178617,TX04008,8576.91,0.4565,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oZ8CdrtCKCT,0.0,order_TX3oZ8CdrtCKCT,
2026-09-02T11:26:10.214646,TX04013,33913.44,0.1137,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.248376,TX04015,4880.75,0.0157,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.285330,TX04018,48043.59,0.0644,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.418814,TX04019,16160.25,0.297,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oZMSdXPzCEe,0.0,order_TX3oZMSdXPzCEe,
2026-09-02T11:26:10.448178,TX04023,2198.21,0.0795,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.483426,TX04024,45092.05,0.1021,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.518505,TX04027,41754.57,0.0819,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.544144,TX04028,41683.71,0.1852,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.574283,TX04029,34969.06,0.0752,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.595938,TX04031,16940.78,0.0313,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.612685,TX04032,15561.77,0.0724,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.627407,TX04033,1198.29,0.1971,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.641257,TX04035,35001.92,0.077,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.719056,TX04036,42722.53,0.4515,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oZivPhXSLuB,0.0,order_TX3oZivPhXSLuB,
2026-09-02T11:26:10.754618,TX04037,7180.24,0.3986,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:10.776297,TX04045,12631.31,0.0687,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.815199,TX04048,47899.94,0.3129,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:10.928841,TX04049,44211.35,0.5358,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oZwb7SfqvOv,0.0,order_TX3oZwb7SfqvOv,
2026-09-02T11:26:11.028145,TX04050,46679.81,0.5068,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oa3H10lQqe5,0.0,order_TX3oa3H10lQqe5,
2026-09-02T11:26:11.065845,TX04055,10793.8,0.0661,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.101137,TX04056,30258.57,0.0225,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.132255,TX04058,43380.58,0.0484,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.165474,TX04061,25416.26,0.1245,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.200335,TX04063,13956.7,0.0564,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.234623,TX04065,11416.95,0.054,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.268848,TX04068,44209.92,0.1526,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.306902,TX04069,28161.6,0.0269,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.343530,TX04070,9459.5,0.1715,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.382863,TX04071,11373.58,0.0616,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.408015,TX04072,24793.69,0.1159,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.428499,TX04076,17018.41,0.0109,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.457682,TX04077,27553.57,0.1044,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.496027,TX04078,37468.37,0.0217,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.524760,TX04079,39239.64,0.1182,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.546318,TX04080,16365.52,0.1099,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.654047,TX04083,47963.79,0.4889,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oaiS1CmwAEN,0.0,order_TX3oaiS1CmwAEN,
2026-09-02T11:26:11.688859,TX04088,42329.07,0.0573,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.722094,TX04090,13757.58,0.0142,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.759111,TX04092,41829.59,0.0245,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.796026,TX04093,7601.93,0.0437,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.830827,TX04094,22916.71,0.1947,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.863479,TX04095,24719.41,0.0319,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.886034,TX04099,41572.22,0.0837,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.901719,TX04100,14762.27,0.0585,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.916236,TX04102,38634.79,0.3385,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.929341,TX04105,48074.46,0.3822,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.942108,TX04108,47102.46,0.0755,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.956559,TX04109,30266.47,0.1054,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.970767,TX04111,28719.6,0.0575,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:11.997973,TX04114,26628.62,0.0475,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.021139,TX04118,11805.62,0.1494,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.045133,TX04123,17609.34,0.1044,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.063613,TX04125,19750.87,0.0267,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.078234,TX04126,17232.73,0.3537,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:12.090794,TX04127,41645.51,0.033,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.112577,TX04133,35394.59,0.0892,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.151635,TX04138,24507.6,0.2224,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.188810,TX04140,36766.75,0.044,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.222543,TX04141,18681.08,0.0202,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.263200,TX04142,36061.06,0.0706,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.300337,TX04144,35341.83,0.0531,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.333958,TX04146,19270.28,0.0996,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.371027,TX04149,30495.83,0.1127,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.460887,TX04150,22328.74,0.4583,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3obc2H4ZaWMD,0.0,order_TX3obc2H4ZaWMD,
2026-09-02T11:26:12.499595,TX04153,42538.56,0.0886,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.541417,TX04156,40559.74,0.1828,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.623590,TX04157,18840.44,0.2687,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3obnovyVpiNe,0.0,order_TX3obnovyVpiNe,
2026-09-02T11:26:12.665864,TX04158,11719.45,0.5436,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:12.703019,TX04159,36795.56,0.1011,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.730444,TX04161,8966.78,0.1643,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.749166,TX04164,45739.2,0.19,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.765383,TX04169,40326.2,0.036,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.796084,TX04175,2146.12,0.1797,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.838446,TX04177,2719.72,0.1185,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.882419,TX04186,18769.25,0.1361,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.911895,TX04187,7449.26,0.0732,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.941114,TX04189,5811.14,0.1966,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.960161,TX04190,28928.79,0.1482,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.978394,TX04192,26460.52,0.0291,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:12.995339,TX04193,44341.16,0.1956,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.014792,TX04195,44162.53,0.0406,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.031872,TX04196,46118.03,0.0403,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.149232,TX04199,27938.94,0.4418,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ocNBfdPYNtF,0.0,order_TX3ocNBfdPYNtF,
2026-09-02T11:26:13.191505,TX04200,44719.84,0.1816,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.225598,TX04203,17917.55,0.076,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.248867,TX04205,37847.1,0.2915,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.285188,TX04211,1198.62,0.0628,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.319210,TX04212,44545.38,0.1035,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.350618,TX04214,40633.07,0.1203,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.387722,TX04219,7990.06,0.1837,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.496526,TX04220,42526.89,0.5527,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ocjunkHQFMs,0.0,order_TX3ocjunkHQFMs,
2026-09-02T11:26:13.536413,TX04222,42122.9,0.3045,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.668806,TX04226,1766.01,0.607,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ocw8Yl8nJML,0.0,order_TX3ocw8Yl8nJML,
2026-09-02T11:26:13.714069,TX04228,41822.0,0.2473,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.743104,TX04231,8895.62,0.5521,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:13.769040,TX04233,48720.39,0.1145,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.795168,TX04234,49319.14,0.0976,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.817347,TX04235,25727.73,0.0169,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.836053,TX04238,14721.09,0.0828,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.857327,TX04239,13491.58,0.116,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.878976,TX04240,46489.38,0.0783,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:13.900543,TX04248,31116.78,0.2034,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.023393,TX04249,36005.74,0.4309,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3odKPhgN5cln,0.0,order_TX3odKPhgN5cln,
2026-09-02T11:26:14.066959,TX04252,7247.76,0.0465,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.190725,TX04254,29203.3,0.5373,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3odTxNqyo431,0.0,order_TX3odTxNqyo431,
2026-09-02T11:26:14.233412,TX04255,6516.83,0.131,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.268887,TX04256,23203.88,0.0437,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.348473,TX04257,42270.63,0.6126,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3odgS4kAUnRL,0.0,order_TX3odgS4kAUnRL,
2026-09-02T11:26:14.390224,TX04259,13379.55,0.0628,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.477297,TX04266,17142.77,0.3938,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3odpHc335Rmh,0.0,order_TX3odpHc335Rmh,
2026-09-02T11:26:14.573015,TX04267,524.97,0.3772,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3odvELQc4ZHt,0.0,order_TX3odvELQc4ZHt,
2026-09-02T11:26:14.613849,TX04271,16469.11,0.0625,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.659662,TX04273,14117.58,0.1763,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.691813,TX04275,2956.42,0.0955,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.714409,TX04280,2923.29,0.0113,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.736963,TX04281,20487.64,0.0823,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.757813,TX04283,5659.89,0.0297,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.786955,TX04285,46431.12,0.1472,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.823314,TX04287,21193.4,0.0247,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.903147,TX04292,47987.79,0.445,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oeHzdw0dAaB,0.0,order_TX3oeHzdw0dAaB,
2026-09-02T11:26:14.938420,TX04294,17210.17,0.0369,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:14.980186,TX04295,43755.37,0.1051,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.014464,TX04296,28280.58,0.0878,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.047869,TX04297,25918.93,0.029,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.078384,TX04298,36403.5,0.6502,RETRY_PAYMENT,BLOCKED,High-value transaction requires escalation,0.0,,
2026-09-02T11:26:15.097781,TX04299,29075.75,0.032,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.113025,TX04300,8293.28,0.0831,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.149915,TX04302,6846.75,0.2247,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:15.189408,TX04303,40331.71,0.0949,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.281026,TX04304,49488.88,0.5296,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oehK6ByvWvl,0.0,order_TX3oehK6ByvWvl,
2026-09-02T11:26:15.319575,TX04307,2512.4,0.0904,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.351703,TX04308,883.91,0.7474,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:15.393006,TX04312,40804.66,0.0855,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.517266,TX04314,26066.0,0.4118,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oexNQcyIjgc,0.0,order_TX3oexNQcyIjgc,
2026-09-02T11:26:15.557080,TX04315,28338.62,0.0245,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.595266,TX04316,33550.26,0.3441,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.634712,TX04318,30212.96,0.0876,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.670216,TX04319,28061.87,0.068,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.690150,TX04322,28943.15,0.0375,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.705460,TX04323,46824.77,0.0894,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.718683,TX04324,43361.23,0.049,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.732250,TX04328,42051.94,0.0784,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.746133,TX04329,32471.98,0.1734,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.760723,TX04332,42924.27,0.159,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.774282,TX04333,15067.69,0.0412,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.788422,TX04335,11644.36,0.1539,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.802325,TX04336,37525.92,0.0587,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.816652,TX04341,31697.12,0.134,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.829732,TX04346,20100.01,0.3999,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.843281,TX04349,34009.26,0.1528,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.863321,TX04351,13327.55,0.5689,RETRY_PAYMENT,SUCCESS,Payment retry succeeded,13327.55,,
2026-09-02T11:26:15.889932,TX04353,30258.35,0.1588,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:15.962313,TX04354,46710.78,0.6215,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ofRUvlkfy1J,0.0,order_TX3ofRUvlkfy1J,
2026-09-02T11:26:16.062745,TX04356,7515.33,0.4541,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ofYKtkith1I,0.0,order_TX3ofYKtkith1I,
2026-09-02T11:26:16.101029,TX04358,34109.68,0.0643,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.136097,TX04360,13614.11,0.0997,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.176603,TX04362,22802.66,0.015,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.221297,TX04363,33592.92,0.6553,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.250269,TX04364,16053.93,0.0469,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.283568,TX04376,29414.99,0.0354,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.320849,TX04381,47671.21,0.0941,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.350525,TX04384,27925.27,0.0564,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.371491,TX04385,42766.08,0.0972,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.386570,TX04391,6451.1,0.0647,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.399497,TX04393,1981.16,0.1327,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.415331,TX04396,10531.98,0.4594,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:26:16.486352,TX04405,42154.36,0.5371,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3og16DkAfVG2,0.0,order_TX3og16DkAfVG2,
2026-09-02T11:26:16.588110,TX04408,1859.5,0.2964,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3og7Xy49NooA,0.0,order_TX3og7Xy49NooA,
2026-09-02T11:26:16.630082,TX04409,45656.81,0.0497,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.731161,TX04412,12654.11,0.3393,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ogHg6paVuMA,0.0,order_TX3ogHg6paVuMA,
2026-09-02T11:26:16.866905,TX04414,25712.56,0.4875,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3ogQ8NSp6sXT,0.0,order_TX3ogQ8NSp6sXT,
2026-09-02T11:26:16.903515,TX04415,6935.01,0.0511,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.943638,TX04418,33140.1,0.268,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.972047,TX04422,922.85,0.1692,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:16.993408,TX04423,28826.98,0.0786,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.010382,TX04424,20233.28,0.1371,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.028046,TX04425,18857.53,0.1509,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.060136,TX04427,21616.76,0.5528,RETRY_PAYMENT,SUCCESS,Payment retry succeeded,21616.76,,
2026-09-02T11:26:17.083303,TX04429,15028.16,0.0239,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.104879,TX04432,37508.06,0.0842,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.136794,TX04434,30620.83,0.0791,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.171550,TX04435,43588.98,0.0884,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.199109,TX04438,11368.82,0.0928,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.218922,TX04440,20916.28,0.0933,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.240551,TX04441,37384.21,0.0978,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.277412,TX04442,4872.33,0.0543,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:26:17.302785,TX04443,25726.68,0.0712,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
